id,osm_type,name,amenity,leisure,shop,railway,highway,public_transport,lat,lon,kategoria
10307627915,node,,,playground,,,,,54.33012008666992,18.629833221435547,plac_zabaw
10307628082,node,,,playground,,,,,54.32638168334961,18.628381729125977,plac_zabaw
10312263927,node,,,playground,,,,,54.3176383972168,18.583232879638672,plac_zabaw
10312264096,node,,,playground,,,,,54.32210159301758,18.5770263671875,plac_zabaw
10312264255,node,,,playground,,,,,54.32218933105469,18.581762313842773,plac_zabaw
10312491881,node,,,playground,,,,,54.30805587768555,18.570213317871094,plac_zabaw
10312491882,node,,,playground,,,,,54.30820846557617,18.57016944885254,plac_zabaw
10312747891,node,I Pazzi,restaurant,,,,,,54.35311508178711,18.646732330322266,kawiarnia_restauracja
10314653829,node,Leśny Żłobek i Przedszkole,kindergarten,,,,,,54.36385726928711,18.582469940185547,szkola_przedszkole
10544439702,node,,,playground,,,,,54.33966827392578,18.614519119262695,plac_zabaw
10553253621,node,,,playground,,,,,54.35775375366211,18.59217643737793,plac_zabaw
10554845013,node,Raszczyk,,,bakery,,,,54.35719680786133,18.5832576751709,sklep
10554845014,node,Raszczyk,,,bakery,,,,54.33035659790039,18.585206985473633,sklep
10554845015,node,Raszczyk,,,bakery,,,,54.327781677246094,18.63208770751953,sklep
10557286385,node,Pellowski,,,bakery,,,,54.35703659057617,18.651226043701172,sklep
10557286386,node,Pellowski,,,bakery,,,,54.33769607543945,18.61180305480957,sklep
10557286387,node,Pellowski,,,bakery,,,,54.325096130371094,18.61883544921875,sklep
10568554046,node,,,playground,,,,,54.379638671875,18.629051208496094,plac_zabaw
10571367793,node,,,playground,,,,,54.33201599121094,18.57965850830078,plac_zabaw
10572357975,node,Gymbee,,fitness_centre,,,,,54.34660720825195,18.602476119995117,silownia
10574303813,node,,veterinary,,,,,,54.35984802246094,18.580629348754883,weterynarz
10574319709,node,Fantazja,kindergarten,,,,,,54.35905838012695,18.58233642578125,szkola_przedszkole
10574319710,node,Garden Food&Cafe,restaurant,,,,,,54.359100341796875,18.582698822021484,kawiarnia_restauracja
10574319711,node,Barba Nera,,,hairdresser,,,,54.35882568359375,18.582563400268555,fryzjer
10574319713,node,ekoAleja,,,convenience,,,,54.35860061645508,18.582460403442383,sklep
10574319714,node,Batumi Smak Gruzji,restaurant,,,,,,54.358455657958984,18.582382202148438,kawiarnia_restauracja
10574319715,node,ALDI,,,supermarket,,,,54.35808181762695,18.582265853881836,sklep
10582561979,node,Nad Stawem 01,,,,,bus_stop,,54.38346862792969,18.606250762939453,przystanek_autobus
10582561980,node,Nad Stawem 02,,,,,bus_stop,,54.38301467895508,18.606605529785156,przystanek_autobus
10582692717,node,,,playground,,,,,54.3892936706543,18.62860107421875,plac_zabaw
10582692718,node,,,playground,,,,,54.38908767700195,18.62879180908203,plac_zabaw
10587469438,node,Gazownia,restaurant,,,,,,54.358787536621094,18.658313751220703,kawiarnia_restauracja
10587514992,node,Quiris,,,hairdresser,,,,54.35651397705078,18.651020050048828,fryzjer
10587543781,node,Santander Consumer Bank S.A.,bank,,,,,,54.355812072753906,18.64834976196289,bank_atm
10588849109,node,Przejazd Kolejowy 01,,,,,bus_stop,,54.36780548095703,18.673601150512695,przystanek_autobus
10588849110,node,Przejazd Kolejowy 02,,,,,bus_stop,,54.367401123046875,18.673398971557617,przystanek_autobus
10591075619,node,,,playground,,,,,54.321537017822266,18.611196517944336,plac_zabaw
10591075684,node,,,playground,,,,,54.32244873046875,18.617610931396484,plac_zabaw
10591075791,node,,,playground,,,,,54.324275970458984,18.611629486083984,plac_zabaw
10591076555,node,,,playground,,,,,54.322879791259766,18.618833541870117,plac_zabaw
10591076559,node,,,playground,,,,,54.32263946533203,18.61972999572754,plac_zabaw
10591076610,node,,,playground,,,,,54.32280349731445,18.62007713317871,plac_zabaw
10591100852,node,,,playground,,,,,54.325157165527344,18.625621795654297,plac_zabaw
10593278662,node,,,playground,,,,,54.325477600097656,18.6212158203125,plac_zabaw
10602176865,node,Spar,,,convenience,,,,54.32204818725586,18.60547637939453,sklep
10607027158,node,Fresh Cut,,,hairdresser,,,,54.353389739990234,18.652271270751953,fryzjer
10607027159,node,Zwierzyniec Moby Dick,,,pet,,,,54.35337448120117,18.65215301513672,sklep_zoologiczny
10633906343,node,,atm,,,,,,54.35541915893555,18.646987915039062,bank_atm
10633906344,node,,atm,,,,,,54.355648040771484,18.64780616760254,bank_atm
10633906351,node,Cosinus,college,,,,,,54.35636901855469,18.65021324157715,uczelnia
10633906355,node,AM Pracownia Fryzjerska,,,hairdresser,,,,54.35778045654297,18.654693603515625,fryzjer
10647714382,node,,,playground,,,,,54.37855529785156,18.61094093322754,plac_zabaw
10648611666,node,Karmello,cafe,,,,,,54.34950256347656,18.644573211669922,kawiarnia_restauracja
10648611671,node,Da Mere Pizza e Pasta,restaurant,,,,,,54.349334716796875,18.643726348876953,kawiarnia_restauracja
10651301880,node,Barber Gdańsk,,,hairdresser,,,,54.35199737548828,18.6516056060791,fryzjer
10651301882,node,Extra,,,hairdresser,,,,54.351806640625,18.651281356811523,fryzjer
10651322319,node,,atm,,,,,,54.3531379699707,18.65084457397461,bank_atm
10652060061,node,PKO PB,bank,,,,,,54.35581970214844,18.64962387084961,bank_atm
10652060062,node,,atm,,,,,,54.355812072753906,18.649587631225586,bank_atm
10652260709,node,Mielnik,,,bakery,,,,54.35264205932617,18.649166107177734,sklep
10652260711,node,Atelier Fryzjerskie Brzozowski,,,hairdresser,,,,54.352664947509766,18.64945411682129,fryzjer
10654365605,node,Alior Bank,bank,,,,,,54.35527801513672,18.64965057373047,bank_atm
10654575850,node,Garden Clinic Healthcare & Fitness,,fitness_centre,,,,,54.35896682739258,18.5826473236084,silownia
10656155736,node,,,playground,,,,,54.39056396484375,18.594161987304688,plac_zabaw
10656246505,node,Żabka,,,convenience,,,,54.393917083740234,18.59341049194336,sklep
10657274824,node,,atm,,,,,,54.346832275390625,18.602142333984375,bank_atm
10657284792,node,Sklep piekarniczy spożywczo-cukierniczy,,,bakery,,,,54.3469123840332,18.60177230834961,sklep
10658462962,node,Karmello,cafe,,,,,,54.382633209228516,18.60128402709961,kawiarnia_restauracja
10658462972,node,Sushi Express,restaurant,,,,,,54.38261032104492,18.60085105895996,kawiarnia_restauracja
10671330260,node,A-KuKu,kindergarten,,,,,,54.38242721557617,18.586130142211914,szkola_przedszkole
10684185442,node,,,playground,,,,,54.35020446777344,18.609067916870117,plac_zabaw
10686452614,node,Eugeniusz Lipiński,,,bakery,,,,54.352752685546875,18.649118423461914,sklep
10688038005,node,,atm,,,,,,54.37763214111328,18.60637664794922,bank_atm
10697245691,node,Hewelke Restaurant & Bakery,restaurant,,,,,,54.38282775878906,18.608049392700195,kawiarnia_restauracja
10699925313,node,,atm,,,,,,54.355411529541016,18.647058486938477,bank_atm
10700041806,node,Ola,,,hairdresser,,,,54.35504913330078,18.647974014282227,fryzjer
10700041838,node,Rybaki Górne 02,,,,,bus_stop,,54.35859298706055,18.655799865722656,przystanek_autobus
10700050907,node,,atm,,,,,,54.35865783691406,18.653366088867188,bank_atm
10700164295,node,,atm,,,,,,54.35612487792969,18.651020050048828,bank_atm
10700164296,node,,atm,,,,,,54.35597229003906,18.646305084228516,bank_atm
10700685479,node,Nowiny 04,,,,,bus_stop,,54.318626403808594,18.62876319885254,przystanek_autobus
10702595980,node,Hair&Beauty,,,hairdresser,,,,54.355037689208984,18.647396087646484,fryzjer
10709139736,node,Studio Sylwetki Forfit,,fitness_centre,,,,,54.33977127075195,18.621000289916992,silownia
10709806949,node,Rejenta 01,,,,,bus_stop,,54.34235382080078,18.605512619018555,przystanek_autobus
10709806950,node,Odido,,,convenience,,,,54.3402099609375,18.601539611816406,sklep
10709806954,node,Rejenta 02,,,,,bus_stop,,54.34220504760742,18.605348587036133,przystanek_autobus
10711529348,node,"Przedszkole Niepubliczne ""Sokrates""",school,,,,,,54.350303649902344,18.6253604888916,szkola_przedszkole
10711529349,node,"Niepubliczna Szkoła Podstawowa ""Sokrates""",school,,,,,,54.350337982177734,18.625642776489258,szkola_przedszkole
10713159629,node,Klonowicza 01,,,,,bus_stop,,54.386932373046875,18.629478454589844,przystanek_autobus
10713159630,node,Klonowicza 02,,,,,bus_stop,,54.38690185546875,18.629180908203125,przystanek_autobus
10717979468,node,,,playground,,,,,54.334999084472656,18.606090545654297,plac_zabaw
10717982038,node,,,playground,,,,,54.32998275756836,18.582855224609375,plac_zabaw
10717982044,node,,,playground,,,,,54.33037567138672,18.581928253173828,plac_zabaw
10721831905,node,Al Dente,restaurant,,,,,,54.35686111450195,18.647951126098633,kawiarnia_restauracja
10721831907,node,Czupryniak,,,hairdresser,,,,54.35700988769531,18.64883041381836,fryzjer
10721926172,node,Żabka,,,convenience,,,,54.353492736816406,18.64847183227539,sklep
10722032579,node,Mr&Mrs Coffee,cafe,,,,,,54.3526725769043,18.64955711364746,kawiarnia_restauracja
10731174205,node,Pascal,college,,,,,,54.35659408569336,18.64718246459961,uczelnia
10731189416,node,Za Przystankiem,,,convenience,,,,54.354434967041016,18.645910263061523,sklep
10731229410,node,Podwale Grodzkie,,,,,bus_stop,,54.35330581665039,18.644216537475586,przystanek_autobus
10731229411,node,Podwale Grodzkie,,,,,bus_stop,,54.35316848754883,18.64413070678711,przystanek_autobus
10731229412,node,Podwale Grodzkie,,,,,bus_stop,,54.35300827026367,18.644027709960938,przystanek_autobus
10736105231,node,,,playground,,,,,54.386409759521484,18.579437255859375,plac_zabaw
10737375159,node,PKO Bank Polski,bank,,,,,,54.37614822387695,18.61261558532715,bank_atm
10737394577,node,En Vogue,,,hairdresser,,,,54.378116607666016,18.60831069946289,fryzjer
10737407927,node,Eklektyk,,,hairdresser,,,,54.376487731933594,18.615089416503906,fryzjer
10737420974,node,BOŚ,bank,,,,,,54.376014709472656,18.613004684448242,bank_atm
10737421632,node,,,,hairdresser,,,,54.37947463989258,18.611108779907227,fryzjer
10738351408,node,Miałki Szlak 03,,,,,bus_stop,,54.348716735839844,18.683012008666992,przystanek_autobus
10740239882,node,,,playground,,,,,54.341209411621094,18.644874572753906,plac_zabaw
10742257619,node,Sklep Filip,,,convenience,,,,54.359642028808594,18.647377014160156,sklep
10742258139,node,Łagiewniki 01,,,,,bus_stop,,54.358543395996094,18.649627685546875,przystanek_autobus
10744022985,node,Akita Ramen Trójmiasto,restaurant,,,,,,54.38229751586914,18.586259841918945,kawiarnia_restauracja
10744026256,node,MegaMocni,kindergarten,,,,,,54.38469696044922,18.5814266204834,szkola_przedszkole
10744034171,node,Atelier Fryzur Katarzyna Piaścik,,,hairdresser,,,,54.381893157958984,18.586017608642578,fryzjer
10744044022,node,Smykowo,kindergarten,,,,,,54.381675720214844,18.58637237548828,szkola_przedszkole
10753920479,node,,,playground,,,,,54.334144592285156,18.62662124633789,plac_zabaw
10753920489,node,,,playground,,,,,54.33403015136719,18.62488555908203,plac_zabaw
10756155189,node,Biblioteka na Strzyża,library,,,,,,54.386112213134766,18.58220863342285,biblioteka
10756167635,node,,veterinary,,,,,,54.385948181152344,18.582494735717773,weterynarz
10756175758,node,Psia Budka,,,pet,,,,54.386085510253906,18.582258224487305,sklep_zoologiczny
10756177265,node,U Dorki,,,hairdresser,,,,54.385826110839844,18.58267593383789,fryzjer
10756186614,node,Apteka Osiedlowa,pharmacy,,,,,,54.386470794677734,18.58307456970215,apteka
10756188034,node,,,,convenience,,,,54.386512756347656,18.584529876708984,sklep
10756216351,node,Smarz,,,hairdresser,,,,54.38567352294922,18.59223175048828,fryzjer
10757306562,node,Marrakesz,restaurant,,,,,,54.35328674316406,18.651514053344727,kawiarnia_restauracja
10763100252,node,Wyższa Szkoła Społeczno-Ekonomiczna w Gdańsku,university,,,,,,54.35540771484375,18.650545120239258,uczelnia
10763142414,node,Bałtyckie Liceum Ogólnokształcące dla Dorosłych,college,,,,,,54.35544967651367,18.650726318359375,uczelnia
10763143856,node,Masło Maślane,restaurant,,,,,,54.352359771728516,18.647281646728516,kawiarnia_restauracja
10763780669,node,Ketli Puri gruzińska piekarnia,,,bakery,,,,54.35191345214844,18.65070915222168,sklep
10766290749,node,Black Razor Barber,,,hairdresser,,,,54.38362503051758,18.593154907226562,fryzjer
10768781169,node,Color Master,,,hairdresser,,,,54.38422775268555,18.590444564819336,fryzjer
10769662322,node,Ça va Restocafe,restaurant,,,,,,54.351375579833984,18.650083541870117,kawiarnia_restauracja
10772057037,node,,,playground,,,,,54.390342712402344,18.65070915222168,plac_zabaw
10776219652,node,,,playground,,,,,54.377220153808594,18.611675262451172,plac_zabaw
10780615180,node,,,playground,,,,,54.32496643066406,18.626989364624023,plac_zabaw
10780679238,node,,,playground,,,,,54.313865661621094,18.61208152770996,plac_zabaw
10783342017,node,,,playground,,,,,54.36509323120117,18.588075637817383,plac_zabaw
10789476770,node,Żabka,,,convenience,,,,54.36014938354492,18.656784057617188,sklep
10793978925,node,,,playground,,,,,54.3541259765625,18.630796432495117,plac_zabaw
10805639135,node,,,playground,,,,,54.35914611816406,18.62410545349121,plac_zabaw
10805639399,node,,,playground,,,,,54.35905075073242,18.629745483398438,plac_zabaw
10815498887,node,,,playground,,,,,54.32172775268555,18.610292434692383,plac_zabaw
10815499146,node,,,playground,,,,,54.32175827026367,18.618938446044922,plac_zabaw
10815934348,node,Żabka,,,convenience,,,,54.36593246459961,18.58228302001953,sklep
10821633566,node,Braid Freak,,,hairdresser,,,,54.36890411376953,18.628192901611328,fryzjer
10838407146,node,,,playground,,,,,54.33973693847656,18.65089225769043,plac_zabaw
10847740199,node,,,playground,,,,,54.32946014404297,18.622730255126953,plac_zabaw
10847753015,node,,,playground,,,,,54.32978820800781,18.627071380615234,plac_zabaw
10847753356,node,,,playground,,,,,54.329105377197266,18.625778198242188,plac_zabaw
10847753416,node,,,playground,,,,,54.32940673828125,18.628820419311523,plac_zabaw
10859120435,node,,,playground,,,,,54.32853698730469,18.62135124206543,plac_zabaw
10864082021,node,Pizzeria Serotonina,restaurant,,,,,,54.31270980834961,18.597156524658203,kawiarnia_restauracja
10904087131,node,,,playground,,,,,54.33522415161133,18.605911254882812,plac_zabaw
10904087607,node,Planet Cash,atm,,,,,,54.33702087402344,18.612384796142578,bank_atm
10904114259,node,,,playground,,,,,54.34148025512695,18.6447811126709,plac_zabaw
10916987308,node,Świtezianki 02,,,,,bus_stop,,54.34569549560547,18.61349105834961,przystanek_autobus
10916987310,node,Domeyki 01,,,,,bus_stop,,54.345062255859375,18.611581802368164,przystanek_autobus
10916987311,node,Soplicy 02,,,,,bus_stop,,54.34503936767578,18.60808753967285,przystanek_autobus
10916987312,node,Soplicy 01,,,,,bus_stop,,54.34504699707031,18.606990814208984,przystanek_autobus
10916987335,node,Zosi 02,,,,,bus_stop,,54.34352111816406,18.611209869384766,przystanek_autobus
10916987336,node,Zosi 01,,,,,bus_stop,,54.343475341796875,18.61061668395996,przystanek_autobus
10924192805,node,Eklerownia 2.0,cafe,,,,,,54.349884033203125,18.65421485900879,kawiarnia_restauracja
10924192806,node,Eklerownia,cafe,,,,,,54.352455139160156,18.656116485595703,kawiarnia_restauracja
10927545109,node,,,playground,,,,,54.328060150146484,18.63802719116211,plac_zabaw
10931610458,node,Żabka,,,convenience,,,,54.38877868652344,18.59683609008789,sklep
10931610462,node,Żabka,,,convenience,,,,54.378665924072266,18.606550216674805,sklep
10931610463,node,Żabka,,,convenience,,,,54.35451126098633,18.631824493408203,sklep
10931610465,node,Żabka,,,convenience,,,,54.34637451171875,18.66631317138672,sklep
10931636231,node,Żabka,,,convenience,,,,54.34199523925781,18.65654754638672,sklep
10931636232,node,Żabka,,,convenience,,,,54.34186553955078,18.65376853942871,sklep
10931636233,node,Żabka,,,convenience,,,,54.326011657714844,18.633331298828125,sklep
10931636234,node,Żabka,,,convenience,,,,54.35727310180664,18.5786075592041,sklep
10933527444,node,Bacari,cafe,,,,,,54.35044860839844,18.65422248840332,kawiarnia_restauracja
10933531333,node,Pierogania Stary Młyn,restaurant,,,,,,54.35013198852539,18.65456771850586,kawiarnia_restauracja
10942379681,node,,atm,,,,,,54.390357971191406,18.60922622680664,bank_atm
10942972030,node,,,playground,,,,,54.352928161621094,18.673643112182617,plac_zabaw
10944271382,node,Żabka,,,convenience,,,,54.33754348754883,18.584043502807617,sklep
10944287621,node,Żabka,,,convenience,,,,54.307369232177734,18.584592819213867,sklep
10965192170,node,Agnes,,,hairdresser,,,,54.35375213623047,18.655044555664062,fryzjer
10972327237,node,,,playground,,,,,54.36445999145508,18.705541610717773,plac_zabaw
10980374150,node,,,playground,,,,,54.32693862915039,18.59361457824707,plac_zabaw
10981476571,node,Wrzeszcz PKP 06,,,,,bus_stop,,54.38251495361328,18.60259246826172,przystanek_autobus
10989302702,node,Słodka Dziurka,,,convenience,,,,54.36650085449219,18.62688446044922,sklep
10992560810,node,Barzychowskiej 01,,,,,bus_stop,,54.30849838256836,18.582714080810547,przystanek_autobus
11016679871,node,Ostro Pizza Napoletana,restaurant,,,,,,54.349647521972656,18.65689468383789,kawiarnia_restauracja
11021960210,node,Knyszyńska 02,,,,,bus_stop,,54.313995361328125,18.602554321289062,przystanek_autobus
11021974808,node,Srebrna 03,,,,,bus_stop,,54.31189727783203,18.59714126586914,przystanek_autobus
11022424516,node,Kielecka 03,,,,,bus_stop,,54.33477020263672,18.59168243408203,przystanek_autobus
11022958695,node,Merkus,,,supermarket,,,,54.39285659790039,18.59629249572754,sklep
11022958696,node,,atm,,,,,,54.39286422729492,18.59619903564453,bank_atm
11023275877,node,Jana z Kolna 01,,,,,bus_stop,,54.36167526245117,18.645158767700195,przystanek_autobus
11025336478,node,Brama Oliwska 03,,,,,bus_stop,,54.36227035522461,18.641963958740234,przystanek_autobus
11025420197,node,Chrobrego 02,,,,,bus_stop,,54.38799285888672,18.617206573486328,przystanek_autobus
11025420198,node,Chrobrego 01,,,,,bus_stop,,54.38816833496094,18.615772247314453,przystanek_autobus
11028496907,node,"Gdańsk, Łostowicka",,,,,bus_stop,,54.338645935058594,18.599557876586914,przystanek_autobus
11028496908,node,"Gdańsk, Łostowicka",,,,,bus_stop,,54.33808517456055,18.601709365844727,przystanek_autobus
11029882167,node,Pizzeria 105,restaurant,,,,,,54.37663650512695,18.62140655517578,kawiarnia_restauracja
11033283964,node,Chełm Cienista 04,,,,,bus_stop,,54.33792495727539,18.628028869628906,przystanek_autobus
11033283965,node,Worcella 02,,,,,bus_stop,,54.34090805053711,18.62620735168457,przystanek_autobus
11033284881,node,Brzegi 01,,,,,bus_stop,,54.339420318603516,18.63878631591797,przystanek_autobus
11033301704,node,Cmentarna 02,,,,,bus_stop,,54.34099578857422,18.635513305664062,przystanek_autobus
11047987799,node,Zdrofit,,fitness_centre,,,,,54.35554504394531,18.614320755004883,silownia
11048039909,node,Billy's,cafe,,,,,,54.35170364379883,18.657751083374023,kawiarnia_restauracja
11049460892,node,Duet,,,hairdresser,,,,54.35349655151367,18.61165428161621,fryzjer
11054411103,node,Mimosa,restaurant,,,,,,54.39291763305664,18.61916732788086,kawiarnia_restauracja
11057018039,node,Wyspa Medycyny Przyjaznej,clinic,,,,,,54.342227935791016,18.65477180480957,szpital_przychodnia
11063031429,node,Timo Sushi,restaurant,,,,,,54.39277648925781,18.61789894104004,kawiarnia_restauracja
11063031430,node,Al Bacio,restaurant,,,,,,54.392642974853516,18.617900848388672,kawiarnia_restauracja
11065092715,node,Lokówka,,,hairdresser,,,,54.38325119018555,18.58970069885254,fryzjer
11065092716,node,Ancymon Cafe,cafe,,,,,,54.3831901550293,18.587268829345703,kawiarnia_restauracja
11067151369,node,,,playground,,,,,54.315155029296875,18.592741012573242,plac_zabaw
11072087036,node,,,playground,,,,,54.390079498291016,18.648319244384766,plac_zabaw
11072087037,node,,,playground,,,,,54.38996124267578,18.647842407226562,plac_zabaw
11074691813,node,Sztuka Cięcia,,,hairdresser,,,,54.3774528503418,18.61086654663086,fryzjer
11084148035,node,,atm,,,,,,54.389015197753906,18.5900936126709,bank_atm
11084333519,node,Carrefour Express,,,convenience,,,,54.36601638793945,18.62747573852539,sklep
11092017560,node,Bursztynowy Kompas,kindergarten,,,,,,54.38994216918945,18.642242431640625,szkola_przedszkole
11104518340,node,Janca,,,bakery,,,,54.34780502319336,18.607372283935547,sklep
11105583550,node,,atm,,,,,,54.33641052246094,18.597444534301758,bank_atm
11105583561,node,,,playground,,,,,54.325164794921875,18.595001220703125,plac_zabaw
11105583576,node,Pellowski,,,bakery,,,,54.32711410522461,18.59548568725586,sklep
11105583589,node,,,playground,,,,,54.32991409301758,18.5920467376709,plac_zabaw
11107409364,node,Ciekawa Cafe,cafe,,,,,,54.352081298828125,18.653121948242188,kawiarnia_restauracja
11107409365,node,Cafe Luis,cafe,,,,,,54.35464096069336,18.654342651367188,kawiarnia_restauracja
11108021280,node,,,playground,,,,,54.32771682739258,18.594968795776367,plac_zabaw
11133066952,node,Huenefelda 01,,,,,bus_stop,,54.31930923461914,18.58514976501465,przystanek_autobus
11133066953,node,Huenefelda 02,,,,,bus_stop,,54.319366455078125,18.584869384765625,przystanek_autobus
11133066954,node,Bramińskiego 02,,,,,bus_stop,,54.32270050048828,18.58658218383789,przystanek_autobus
11133066955,node,Bramińskiego 01,,,,,bus_stop,,54.322811126708984,18.586803436279297,przystanek_autobus
11133066993,node,Człuchowska 01,,,,,bus_stop,,54.32441329956055,18.587142944335938,przystanek_autobus
11133066994,node,Człuchowska 02,,,,,bus_stop,,54.32542419433594,18.584680557250977,przystanek_autobus
11133594914,node,,atm,,,,,,54.359188079833984,18.577720642089844,bank_atm
11133970006,node,Konkol,,,bakery,,,,54.3931999206543,18.61762809753418,sklep
11139364606,node,,,playground,,,,,54.331878662109375,18.605173110961914,plac_zabaw
11139365146,node,,,playground,,,,,54.328643798828125,18.602558135986328,plac_zabaw
11139365188,node,Wawelska 02,,,,,bus_stop,,54.32981872558594,18.607391357421875,przystanek_autobus
11139365403,node,,,playground,,,,,54.33210372924805,18.611194610595703,plac_zabaw
11139365460,node,Królowej Bony 01,,,,,bus_stop,,54.330013275146484,18.602895736694336,przystanek_autobus
11139365461,node,Królowej Bony 02,,,,,bus_stop,,54.329959869384766,18.603574752807617,przystanek_autobus
11140135112,node,,,playground,,,,,54.3216438293457,18.602832794189453,plac_zabaw
11140136562,node,Tarcice 03,,,,,bus_stop,,54.35233688354492,18.710153579711914,przystanek_autobus
11140153695,node,Milskiego 01,,,,,bus_stop,,54.33803176879883,18.60266876220703,przystanek_autobus
11147350846,node,,,playground,,,,,54.350250244140625,18.66233253479004,plac_zabaw
11147350863,node,,,playground,,,,,54.35098648071289,18.662107467651367,plac_zabaw
11147824449,node,Ginger Kawa,cafe,,tattoo,,,,54.35102844238281,18.65266227722168,kawiarnia_restauracja
11147830753,node,Forza,restaurant,,,,,,54.35202407836914,18.651287078857422,kawiarnia_restauracja
11154394298,node,u Kuby,,,convenience,,,,54.319236755371094,18.59369659423828,sklep
11154394299,node,Szamot Pizza,restaurant,,,,,,54.319313049316406,18.593629837036133,kawiarnia_restauracja
11154394300,node,Warmińska,,,bakery,,,,54.31936264038086,18.593589782714844,sklep
11154394301,node,Hair & Design,,,hairdresser,,,,54.31941223144531,18.593549728393555,fryzjer
11166265382,node,,,playground,,,,,54.3635139465332,18.715314865112305,plac_zabaw
11172365207,node,,atm,,,,,,54.33740234375,18.612558364868164,bank_atm
11172365212,node,Fryzomania D&I,,,hairdresser,,,,54.337989807128906,18.610546112060547,fryzjer
11207738000,node,Sobowidz,,,bakery,,,,54.387821197509766,18.625831604003906,sklep
11212678076,node,Żabka,,,convenience,,,,54.39340591430664,18.647228240966797,sklep
11224675317,node,Multipharm,pharmacy,,,,,,54.3957405090332,18.644630432128906,apteka
11258364511,node,Klinika Bałtycka,clinic,,,,,,54.396400451660156,18.643993377685547,szpital_przychodnia
11262556293,node,Lamérie,,,hairdresser,,,,54.39580535888672,18.646169662475586,fryzjer
11286127023,node,Whiskey in the Jar,restaurant,,,,,,54.34983825683594,18.658273696899414,kawiarnia_restauracja
11303025042,node,Olszyńska 02,,,,,bus_stop,,54.33372116088867,18.657194137573242,przystanek_autobus
11303025043,node,Olszyńska 01,,,,,bus_stop,,54.33407974243164,18.655134201049805,przystanek_autobus
11303093223,node,Bluszczowa 01,,,,,bus_stop,,54.337890625,18.66690444946289,przystanek_autobus
11303093225,node,Bratki 02,,,,,bus_stop,,54.33475875854492,18.670534133911133,przystanek_autobus
11303093227,node,Stokrotki 02,,,,,bus_stop,,54.332550048828125,18.6662540435791,przystanek_autobus
11309764620,node,Targ Chlebowy 01,,,,,bus_stop,,54.350433349609375,18.652986526489258,przystanek_autobus
11309764621,node,Targ Drzewny 01,,,,,bus_stop,,54.351444244384766,18.64905548095703,przystanek_autobus
11310126422,node,Legionów 05,,,,,bus_stop,,54.387203216552734,18.609683990478516,przystanek_autobus
11327960456,node,Przeróbka 02,,,,,bus_stop,,54.357025146484375,18.682151794433594,przystanek_autobus
11327966243,node,Lenartowicza 02,,,,,bus_stop,,54.357566833496094,18.686288833618164,przystanek_autobus
11327972412,node,Pokładowa 92,,,,,bus_stop,,54.394737243652344,18.688199996948242,przystanek_autobus
11327972413,node,Pokładowa 91,,,,,bus_stop,,54.39500427246094,18.68838882446289,przystanek_autobus
11327990239,node,Długie Ogrody 02,,,,,bus_stop,,54.347320556640625,18.66319465637207,przystanek_autobus
11337940179,node,Chochla,restaurant,,,,,,54.358436584472656,18.65520477294922,kawiarnia_restauracja
11341494028,node,Bistro Miasto,restaurant,,,,,,54.35062026977539,18.64450454711914,kawiarnia_restauracja
11348353309,node,Green Egg,restaurant,,,,,,54.359676361083984,18.65348243713379,kawiarnia_restauracja
11348353310,node,Chmeli-Suneli,restaurant,,,,,,54.35964584350586,18.653593063354492,kawiarnia_restauracja
11348353311,node,Banditos,restaurant,,,,,,54.35962677001953,18.65367889404297,kawiarnia_restauracja
11348353312,node,Curry Leaves,restaurant,,,,,,54.35960006713867,18.65379524230957,kawiarnia_restauracja
11348353313,node,Noodle House,restaurant,,,,,,54.35958480834961,18.653879165649414,kawiarnia_restauracja
11348353314,node,Sea You,restaurant,,,,,,54.35956573486328,18.65396499633789,kawiarnia_restauracja
11348353315,node,Fiori Pasta e Pizza,restaurant,,,,,,54.3597526550293,18.653894424438477,kawiarnia_restauracja
11348353316,node,Melted,restaurant,,,,,,54.3597297668457,18.654014587402344,kawiarnia_restauracja
11348353317,node,Great Greece,restaurant,,,,,,54.35969924926758,18.654132843017578,kawiarnia_restauracja
11348353318,node,Kozaczok,restaurant,,,,,,54.35966491699219,18.654298782348633,kawiarnia_restauracja
11348353321,node,Sakana,restaurant,,,,,,54.35963821411133,18.654417037963867,kawiarnia_restauracja
11348353323,node,Dim Sum & Ramen,restaurant,,,,,,54.35959243774414,18.654640197753906,kawiarnia_restauracja
11348353325,node,Chix,restaurant,,,,,,54.35962677001953,18.6546573638916,kawiarnia_restauracja
11348353327,node,Silk & Spicy,restaurant,,,,,,54.35946273803711,18.65460777282715,kawiarnia_restauracja
11348353328,node,Madame Pho,restaurant,,,,,,54.35947799682617,18.65453338623047,kawiarnia_restauracja
11351968215,node,Hair Dock,,,hairdresser,,,,54.37822341918945,18.6079044342041,fryzjer
11351968217,node,,atm,,,,,,54.377872467041016,18.608932495117188,bank_atm
11362585286,node,Łucznicza 01,,,,,bus_stop,,54.30768585205078,18.595956802368164,przystanek_autobus
11362585287,node,Łucznicza 02,,,,,bus_stop,,54.30771255493164,18.59563636779785,przystanek_autobus
11364219078,node,,,playground,,,,,54.362300872802734,18.63339614868164,plac_zabaw
11364253332,node,,,playground,,,,,54.308494567871094,18.599403381347656,plac_zabaw
11365122649,node,,,playground,,,,,54.323760986328125,18.637332916259766,plac_zabaw
